postID,title,description,date,group
230,"Giới trẻ Indonesia với tư duy YONO, và Thái Lan tranh cãi dời đô","Giới trẻ Indonesia áp dụng tư duy YONO, Thái Lan tranh cãi về việc dời đô khi Bangkok đối mặt nguy cơ chìm.",2025-02-12T16:00:00+07:00,Chủ đề Thế giới
231,"Bà Rịa - Vũng Tàu đấu giá đất du lịch, và nhiều mỏ đá cần tháo gỡ vướng mắc","Bà Rịa - Vũng Tàu sẽ đấu giá khu đất du lịch có giá khởi điểm hơn 1.000 tỷ đồng, Đồng Nai có nhiều mỏ đá vướng mắc pháp lý.",2025-02-12T16:00:00+07:00,Chủ đề Kinh tế
232,"Hóa đơn điện tử, bảo hiểm y tế, và đội mũ bảo hiểm","Đẩy nhanh tiến độ thực hiện quy định về hóa đơn điện tử, phấn đấu trên 95% dân số tham gia bảo hiểm y tế, đội nón bảo hiểm không cài quai vẫn bị phạt tiền.",2025-02-12T16:00:00+07:00,Chủ đề Kinh tế
233,"Giá vàng và cà phê giảm, giá dầu tăng","Giá vàng và cà phê arabica giảm sau khi đạt kỷ lục cao, giá dầu tiếp tục tăng.",2025-02-12T16:00:00+07:00,Chủ đề Hàng hóa
234,"Cổ phiếu có khả năng bị hủy niêm yết, và doanh nghiệp giao dịch cổ phiếu số lượng lớn","3 mã chứng khoán có khả năng bị hủy niêm yết bắt buộc, 4 doanh nghiệp giao dịch cổ phiếu số lượng lớn.",2025-02-12T16:00:00+07:00,Chủ đề Thị trường
235,"Chủ tịch Fed cảnh báo về lãi suất, và các công ty Nhật Bản xuống dốc","Chủ tịch Powell nêu điều kiện để Fed tiếp tục cắt giảm lãi suất, cảnh báo hậu quả nếu hạ lãi suất quá nhanh, các cổ phiếu Nhật Bản từng được Warren Buffett đầu tư đang xuống dốc.",2025-02-12T16:00:00+07:00,Chủ đề Thế giới
236,"7 loại đất chuyển thổ cư, và doanh nghiệp địa ốc ra hàng sau Tết","Từ năm 2025, chỉ có 7 loại đất có thể chuyển sang đất thổ cư, doanh nghiệp địa ốc hồ hởi ra hàng sau Tết.",2025-02-12T16:00:00+07:00,Chủ đề Bất động sản
237,"Cổ phiếu cần quan tâm, và dòng vốn ngoại","Công ty chứng khoán khuyến nghị một số mã cổ phiếu cần quan tâm, việc đảo chiều dòng vốn ngoại quay trở lại thị trường chứng khoán Việt Nam là việc không đơn giản.",2025-02-12T16:00:00+07:00,Chủ đề Thị trường
238,"Giá vàng giảm sau khi lập đỉnh, và giá vàng trong nước giảm","Giá vàng thế giới giảm sau khi lập đỉnh, giá vàng trong nước giảm về quanh mốc 90,5 triệu đồng/lượng.",2025-02-12T16:00:00+07:00,Chủ đề Hàng hóa
239,"Cầu vốn tăng, và chủ động ứng phó tỷ giá","Cầu vốn tăng, tín dụng khởi sắc ngay từ đầu năm, các doanh nghiệp cần chủ động điều chỉnh chiến lược tài chính để giảm rủi ro tỷ giá.",2025-02-12T16:00:00+07:00,Chủ đề Tài chính
240,"HPG: Được đề nghị sản xuất thép chất lượng cao, cổ phiếu hồi phục",Cổ phiếu HPG hồi phục sau các thông tin hỗ trợ từ các chính sách của Nhà nước nhằm sản xuất thép chất lượng cao.,2025-02-12T16:00:00+07:00,Chủ đề Kinh tế
241,"Nga khẳng định không đàm phán lãnh thổ với Ukraine, Trung Quốc đối mặt tỷ lệ kết hôn thấp nhất từ năm 1986, Mỹ và EU rối loạn trước thuế nhôm thép","Nga bác bỏ trao đổi lãnh thổ với Ukraine, Trung Quốc đối mặt tỷ lệ kết hôn thấp nhất từ năm 1986 do chi phí sinh hoạt và vai trò giới, trong khi Mỹ đánh thuế nhôm và thép gây rối loạn cho EU.",2025-02-13T16:00:00+07:00,Chủ đề Thế giới
242,"Đà Lạt dừng xe điện, Bắc Ninh hướng tới đô thị loại I, Hà Nội sửa cầu Vĩnh Tuy, Bình Định nâng cấp cảng hàng không","Đà Lạt dừng thí điểm xe điện, Bắc Ninh lập đề án đô thị loại I, Hà Nội sửa cầu Vĩnh Tuy giai đoạn 1, Bình Định đầu tư 3.246 tỷ đồng nâng cấp cảng Phù Cát.",2025-02-13T16:00:00+07:00,Chủ đề Kinh tế
243,"Điều chỉnh giảm trừ gia cảnh, sắp có tin vui xử lý nợ xấu, tỷ phú Nguyễn Thị Phương Thảo kiến nghị tăng trưởng GDP","Điều chỉnh giảm trừ gia cảnh cần thiết, sắp có tin vui về xử lý nợ xấu, tỷ phú Nguyễn Thị Phương Thảo đề xuất tăng trưởng GDP 8% năm 2025.",2025-02-13T16:00:00+07:00,Chủ đề Tài chính
244,"Mẫu sổ đỏ mới, nguồn cung nhà ở cải thiện chậm, đánh thuế bất động sản","Cần xem xét điều chỉnh mẫu sổ đỏ mới, nguồn cung nhà ở mới cải thiện trong 2-3 năm, đánh thuế bất động sản cần cân nhắc kỹ lưỡng.",2025-02-13T16:00:00+07:00,Chủ đề Bất động sản
245,"Lừa đảo du lịch, bộ trưởng chịu trách nhiệm xây dựng luật, kiến nghị kỳ họp không thường lệ","Cục Du lịch Quốc gia khuyến cáo phòng ngừa lừa đảo, bộ trưởng chịu trách nhiệm xây dựng luật, kiến nghị gọi kỳ họp không thường lệ thay vì ""bất thường"".",2025-02-13T16:00:00+07:00,Chủ đề Kinh tế
246,"Malaysia điều tra chống bán phá giá tôn kẽm Việt Nam, giá xăng dầu tăng, giá vàng giảm","Malaysia điều tra chống bán phá giá tôn kẽm từ Việt Nam, giá xăng dầu trong nước có thể tăng, giá vàng trong nước giảm, chênh lệch với thế giới còn 100.000 đồng/lượng.",2025-02-13T16:00:00+07:00,Chủ đề Hàng hóa
247,"Nhóm Đan Mạch đề xuất mua California, kế hoạch Gaza của Mỹ gây lo ngại","Nhóm gây quỹ Đan Mạch đề xuất mua lại California với giá 1.000 tỷ USD, kế hoạch Gaza của Mỹ có thể đẩy Trung Đông vào khủng hoảng mới.",2025-02-13T16:00:00+07:00,Chủ đề Thế giới
248,"EIB tăng giá cổ phiếu, chuyển giao bắt buộc ngân hàng, thị trường tiền điện tử điều chỉnh","Cổ phiếu EIB tăng giá nhờ kết quả kinh doanh, chuyển giao bắt buộc tạo sức bật mới cho ngành ngân hàng, thị trường tiền điện tử đang điều chỉnh.",2025-02-13T16:00:00+07:00,Chủ đề Tài chính
249,"Doanh nghiệp logistics cần số hóa, Bình Định đầu tư cảng, chuyên gia phát triển điện hạt nhân","Doanh nghiệp logistics cần số hóa và vận tải đa phương thức, Bình Định đầu tư 3.246 tỷ đồng nâng cấp cảng, chuyên gia đề xuất giải pháp phát triển điện hạt nhân.",2025-02-13T16:00:00+07:00,Chủ đề Kinh tế
250,"Các ngân hàng Mỹ lạc quan, Trung Quốc tự chủ kinh tế, Mỹ đánh thuế nhôm thép","Các ngân hàng Mỹ lạc quan về triển vọng thị trường, Trung Quốc xoay xở tự chủ kinh tế, Mỹ đánh thuế nhôm và thép, châu Âu rối loạn.",2025-02-13T16:00:00+07:00,Chủ đề Thế giới
251,"Tỷ giá USD tăng, nhân sự ngân hàng biến động, sớm luật hóa Nghị quyết 42","Tỷ giá USD tăng trở lại, nhân sự ngành ngân hàng biến động do chuyển đổi số, sớm luật hóa Nghị quyết 42 về xử lý nợ xấu.",2025-02-13T16:00:00+07:00,Chủ đề Tài chính
252,"Ngành hàng nông sản Việt Nam, Hà Nội đề xuất đường sắt Lào Cai - Hải Phòng, điều chỉnh Quy hoạch điện VIII","Cần tìm ""cơn gió thuận"" cho ngành hàng nông sản Việt, Hà Nội đề xuất xây dựng tuyến đường sắt 8,3 tỷ USD, điều chỉnh Quy hoạch điện VIII cân bằng chiến lược phát triển năng lượng.",2025-02-13T16:00:00+07:00,Chủ đề Kinh tế
253,"Cổ phiếu chăn nuôi hưởng lợi, VNM có tiềm năng tăng, chứng khoán Mỹ suy yếu","Cổ phiếu chăn nuôi hưởng lợi từ giá heo hơi tăng, VNM có tiềm năng tăng gần 24%, chứng khoán Mỹ suy yếu vì lạm phát.",2025-02-13T16:00:00+07:00,Chủ đề Thị trường
254,"Các cổ phiếu cần quan tâm ngày 13/2, doanh nghiệp giao dịch cổ phiếu số lượng lớn, BIDV chào bán cổ phiếu riêng lẻ","Khuyến nghị một số mã cổ phiếu cần quan tâm, 10 doanh nghiệp giao dịch cổ phiếu số lượng lớn, UBCKNN cho ý kiến về hồ sơ chào bán cổ phiếu riêng lẻ của BIDV.",2025-02-13T16:00:00+07:00,Chủ đề Thị trường
255,"Các công ty Nhật cấm DeepSeek, lạm phát Mỹ tăng, EU xem xét giá trần khí đốt","Các công ty lớn Nhật Bản cấm sử dụng DeepSeek, lạm phát Mỹ tăng 0,5% trong tháng 1, EU cân nhắc áp giá trần khí đốt tự nhiên.",2025-02-13T16:00:00+07:00,Chủ đề Thế giới
256,"Giá vàng, dầu, cà phê biến động, giá lúa gạo giảm","Giá vàng gần 2.900 USD, dầu giảm, cà phê robusta lập kỷ lục mới, giá lúa gạo giảm nhẹ.",2025-02-13T16:00:00+07:00,Chủ đề Hàng hóa
257,"Thị trường chung cư Hà Nội chững giá, nguồn cung nhà ở vừa túi tiền TP.HCM thấp nhất thập kỷ","Thị trường chung cư Hà Nội chững giá sau Tết, nguồn cung nhà ở vừa túi tiền TP.HCM thấp nhất thập kỷ.",2025-02-13T16:00:00+07:00,Chủ đề Bất động sản
258,"BMI giảm lợi nhuận, sức ép USD/VND, TP.HCM công khai doanh nghiệp nợ bảo hiểm","BMI giảm lợi nhuận 28%, sức ép USD/VND vẫn hiện hữu, TP.HCM công khai gần 15.000 doanh nghiệp nợ bảo hiểm.",2025-02-13T16:00:00+07:00,Chủ đề Tài chính
259,"Xuất khẩu gạo gặp khó, Buôn Ma Thuột là điểm đến cà phê thế giới, dự báo tăng trưởng kinh tế 2025","Xuất khẩu gạo gặp khó do chính sách bảo hộ, Buôn Ma Thuột là điểm đến của cà phê thế giới, dự báo tăng trưởng GDP 8% trở lên năm 2025.",2025-02-13T16:00:00+07:00,Chủ đề Kinh tế
260,"Khối ngoại bán ròng, áp lực từ chính sách Mỹ, cổ phiếu ngành thép","Khối ngoại bán ròng kỷ lục, thị trường chứng khoán Việt Nam đối diện áp lực từ chính sách kinh tế Mỹ, CTCK đánh giá tác động của chính sách áp thuế 25% từ Mỹ lên ngành thép.",2025-02-13T16:00:00+07:00,Chủ đề Thị trường
261,"Quảng Ninh đón 2 triệu phú Mỹ, Đà Nẵng có dự án KCN 6.000 tỷ, và Chính phủ chấp thuận dự án KCN Long Đức","Quảng Ninh đón 2 triệu phú Mỹ đến du lịch, Đà Nẵng có thêm dự án Khu công nghiệp hơn 6.000 tỷ đồng, và Chính phủ chấp thuận chủ trương đầu tư Dự án KCN Long Đức giai đoạn 2.",2025-02-14T16:00:00+07:00,Chủ đề Kinh tế
262,"Nguồn cung BĐS công nghiệp tăng trưởng tốt, và đầu tư gần 1.800 tỷ vào KCN Mỹ Thái","Nguồn cung bất động sản công nghiệp tiếp tục tăng trưởng tốt trong năm 2024, đồng thời Phó Thủ tướng ký quyết định đầu tư gần 1.800 tỷ đồng vào Khu công nghiệp Mỹ Thái, Bắc Giang.",2025-02-14T16:00:00+07:00,Chủ đề Bất động sản
263,"Tỷ lệ tăng trưởng sân bay Phú Quốc cao nhất Đông Nam Á, và Thủy Nguyên thành thành phố trực thuộc Hải Phòng","Cảng hàng không quốc tế Phú Quốc có tỷ lệ tăng trưởng cao nhất Đông Nam Á, và Thủy Nguyên chính thức trở thành thành phố trực thuộc Hải Phòng từ 1/1/2025.",2025-02-14T16:00:00+07:00,Chủ đề Kinh tế
264,"Giải ngân 2,5 triệu tỷ tín dụng, lương 8 triệu khó sống ở Hà Nội, và dân văn phòng xoay xở với lương dưới 10 triệu","Ngành ngân hàng đối mặt thách thức giải ngân 2,5 triệu tỷ đồng tín dụng, nhiều người cho rằng lương 8 triệu không đủ sống ở Hà Nội, và dân văn phòng xoay xở với mức lương dưới 10 triệu đồng.",2025-02-14T16:00:00+07:00,Chủ đề Tài chính
265,"Doanh nghiệp phân bón bứt phá, và thủy sản Việt Nam kỳ vọng tăng trưởng hơn 10 tỷ USD","Các doanh nghiệp phân bón có kết quả tích cực hướng tới triển vọng khởi sắc năm 2025, và ngành thủy sản Việt Nam dự kiến tăng trưởng hơn 10 tỷ USD nhờ nhu cầu ASEAN và chính sách thuế quan.",2025-02-14T16:00:00+07:00,Chủ đề Hàng hóa
266,"Kiểm tra nợ xấu, và TPHCM xác minh tài sản, thu nhập của 27 cơ quan","Việc kiểm tra nợ xấu giúp kiểm soát tài chính cá nhân, TPHCM có 27 cơ quan, tổ chức được chọn xác minh tài sản, thu nhập năm 2025.",2025-02-14T16:00:00+07:00,Chủ đề Tài chính
267,"Mỹ kiện Trump, và ASEAN quyên góp thực phẩm ủng hộ người dân Séc","8 tổng thanh tra liên bang Mỹ kiện Tổng thống Trump vì bị sa thải ""bất hợp pháp"", và ASEAN quyên góp thực phẩm ủng hộ người dân Séc khó khăn.",2025-02-14T16:00:00+07:00,Chủ đề Thế giới
268,"Bộ trưởng trả lời về drone phun thuốc, và yêu cầu đẩy nhanh dự án đường và kè Đồng Nai","Bộ trưởng Lê Minh Hoan trả lời cử tri về quy định dùng drone để phun thuốc sâu, và yêu cầu đẩy nhanh tiến độ dự án đường và kè ven sông Đồng Nai.",2025-02-14T16:00:00+07:00,Chủ đề Kinh tế
269,"Vụ lừa đảo ngân hàng, và Sacombank chuyển mình số","Một người phụ nữ bị lừa khi gửi tiền vào ngân hàng, Sacombank tiếp tục chuyển mình theo xu thế số.",2025-02-14T16:00:00+07:00,Chủ đề Tài chính
270,"Chủ tịch HCM ra ""tối hậu thư"" chung cư Ngô Gia Tự, và chủ ""tòa nhà đẹp nhất Cà Mau"" không đủ tiền chuyển đổi đất","Chủ tịch UBND TP HCM ra “tối hậu thư” cho dự án cải tạo chung cư Ngô Gia Tự, và chủ ""tòa nhà đẹp nhất Cà Mau"" không đủ tiền chuyển đổi đất.",2025-02-14T16:00:00+07:00,Chủ đề Bất động sản
271,"Thuốc giảm cân giảm nhu cầu rượu bia, và Đà Nẵng phấn đấu thu từ đất 4.500 tỷ","Nghiên cứu cho thấy thuốc giảm cân có thể giúp giảm nhu cầu uống rượu bia, Đà Nẵng đặt mục tiêu thu từ đất 4.500 tỷ đồng năm 2025.",2025-02-14T16:00:00+07:00,Chủ đề Kinh tế
272,"Phân cấp đường sắt đô thị Hà Nội, TP.HCM, và cao tốc Châu Đốc - Cần Thơ - Sóc Trăng chậm tiến độ","Quốc hội phân cấp cho Hà Nội và TP.HCM đầu tư đường sắt đô thị, và cao tốc Châu Đốc - Cần Thơ - Sóc Trăng chậm tiến độ do thiếu cát.",2025-02-14T16:00:00+07:00,Chủ đề Kinh tế
273,"Bà Rịa-Vũng Tàu: Dự án đường Thùy Vân chậm tiến độ, và nhà máy lọc dầu lớn nhất châu Phi hoạt động hết công suất","Nhiều hạng mục dự án chỉnh trang đường Thùy Vân tại Bà Rịa-Vũng Tàu chậm tiến độ, và nhà máy lọc dầu lớn nhất châu Phi sẽ hoạt động hết công suất trong 30 ngày tới.",2025-02-14T16:00:00+07:00,Chủ đề Bất động sản
274,"Sẽ đầu tư cao tốc Hà Tiên-Rạch Giá trước năm 2030, và Phó Thủ tướng về bộ máy","Bộ Giao thông Vận tải sẽ đầu tư cao tốc Hà Tiên-Rạch Giá trước năm 2030, Phó Thủ tướng yêu cầu bộ máy tinh gọn, hiệu quả.",2025-02-14T16:00:00+07:00,Chủ đề Kinh tế
275,"TP.HCM giải quyết việc làm cho 300.000 lao động, và Quy hoạch điện VIII có thể điều chỉnh tăng nhu cầu điện tới 75%","TP.HCM đặt mục tiêu giải quyết việc làm cho 300.000 lao động trong năm 2025, và Quy hoạch điện VIII có thể điều chỉnh tăng nhu cầu điện tới 75%.",2025-02-14T16:00:00+07:00,Chủ đề Kinh tế
276,"Thị trường xe điện, xe hybrid tăng trưởng, và giá vàng tăng, cà phê đạt kỷ lục","Thị trường xe điện và xe hybrid tại Việt Nam dự kiến tăng trưởng 25-30%, giá vàng tăng mạnh trước Valentine, và cà phê robusta đạt mức cao kỷ lục.",2025-02-14T16:00:00+07:00,Chủ đề Hàng hóa
277,"Xu hướng tăng chứng khoán duy trì, và nhiều thông tin gây nhiễu","Xu hướng tăng ngắn hạn của chứng khoán vẫn được duy trì, nhưng thanh khoản giảm, và nhà đầu tư cần bình tĩnh trước thông tin gây nhiễu.",2025-02-14T16:00:00+07:00,Chủ đề Thị trường
